,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
39,107,44413681,20 Jan 2023, Already Falling by Nikocat ,English,"4,440",1/?,173,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, M/M, Gen| Work in Progress|","|No Archive Warnings ApplyWill Byers/Mike Wheeler Minor or Background Relationship(s)Mike Wheeler Will Byers Eleven | Jane Hopper Eddie Munson Lucas Sinclair Maxine ""Max"" Mayfield Dustin Henderson Nancy Wheeler Jonathan Byers Karen Wheeler Ted Wheeler (Stranger Things) Hellfire Club (Stranger Things)Bisexual Mike Wheeler Mike Wheeler is a Mess Mike Wheeler is a cringe fail loser Bisexual Character Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Coming of Age Coming Out Getting Together Slow Burn Angst Fluff and Angst Mike Wheeler is Bad at Feelings Period-Typical Homophobia Period Typical Attitudes Internalized Homophobia Alternate Universe - Canon Divergence First Kiss Love Confessions Kissing Marijuana Smoking Underage Smoking Underage Drinking Friends to Lovers HIV/AIDS Crisis HIV/AIDS Ted Wheeler Being an Asshole (Stranger Things) Ted Wheeler Being Homophobic (Stranger Things) Depression Post-Traumatic Stress Disorder - PTSD Background Hellfire Club (Stranger Things) POV Alternating|"
40,108,43438593,20 Jan 2023, Silly Me by thruheavenandhighwater ,English,"5,818",1/1,95,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin HendersonMutual Pining Idiots in Love Sad Ending Angst Eddie Munson Loves Steve Harrington Steve Harrington Loves Eddie Munson Alcohol Abuse/Alcoholism Drug Use Recreational Drug Use Steve Harrington Is a Mess|
41,108,43131651,20 Jan 2023, I Was a Teenage Werewolf by Under_the_Starlight1 ,English,"45,530",15/?,12846,"| Mature| Choose Not To Use Archive Warnings| M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Mike Wheeler Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" HopperSteve Harrington Steve Harrington's Parents Steve Harrington's Grandfather Eddie Munson Wayne Munson Nancy Wheeler Jonathan Byers Will Byers Mike Wheeler Lucas Sinclair Erica Sinclair Robin Buckley Vickie (Stranger Things) Dustin Henderson Mrs. Henderson Eleven | Jane Hopper Maxine ""Max"" Mayfield Eddie's Grand Pere and Grand Mere Eddie's MotherWerewolf Steve Harrington Alpha Steve Harrington The Party is a Pack Mama Steve Harrington steddie Eddie Munson Lives no one dies Werewolf Politics some smut mostly plot Modern AU Gay Eddie Munson Werewolf Eddie Munson Mating Claiming Bisexual Steve Harrington Slight mention of witches and vampires Eddie's Mother was from New Orleans|"
42,108,41200905,20 Jan 2023, And now for something completely differnt... by marlowe78 ,English,"67,567",22/22,2990,| Teen And Up Audiences| Graphic Depictions Of Violence| No category| Complete Work|,"|Graphic Depictions Of ViolenceSteve Harrington & Maxine ""Max"" Mayfield Robin Buckley & Steve HarringtonSteve Harrington Robin Buckley Maxine ""Max"" Mayfield Dustin Henderson Lucas Sinclair Will Byers Mike Wheeler Eleven | Jane Hopper Nancy Wheeler Jonathan Byers Billy Hargrove Neil Hargrove Susan HargroveHurt Steve Harrington Steve Harrington-centric Bodyswap Alternate Season/Series 03 steve harrington pov Steve Harrington Needs a Hug Protective Steve Harrington Steve Harrington & Maxine ""Max"" Mayfield Have a Sibling Relationship Dubious Consent Due to the bodyswap Billy Hargrove Being an Asshole Billy Hargrove is a Mess torture (canon) Aftermath of Torture why are there not more stories about how the soldiers got into the Mall? Canonical Child Abuse Robin Buckley & Steve Harrington Friendship Awesome Robin Buckley|"
43,108,44411407,20 Jan 2023, The dwarf of murder by giurochedadomani ,English,"3,639",1/1,180,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyBilly Hargrove/Eddie MunsonBilly Hargrove Eddie Munson Corroded Coffin (Stranger Things)First Kiss Modern AU|
44,108,44052883,20 Jan 2023, Why'd You Only Call Me When You're High? | a Borill angst +  Byles fluff and get together by WillByersIsHomosexual  for WillByersIsHomosexual ,English,"1,341",2/?,165,| Teen And Up Audiences| Underage| M/M| Work in Progress|,|UnderageWill Byers/Boris Pavlikovsky Will Byers & Eleven | Jane Hopper Jonathan Byers & Will Byers Eleven | Jane Hopper & Boris Pavlikovsky Miles Fairchild/Boris Pavlikovsky Will Byers/Miles FairchildWill Byers Jonathan Byers Eleven | Jane Hopper Mike Wheeler Boris Pavlikovsky Miles FairchildTitle from an Arctic Monkeys Song Song: Why'd You Only Call Me When You're High? (Arctic Monkeys) Angst Fluff Sad Will Byers Crossover Pairings Crack Relationships Drug Use Underage Drinking Underage Smoking Underage Drug Use|
45,108,43861914,20 Jan 2023, Teaching Together by Queer_KC ,English,"4,160",1/?,74,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/Chrissy CunninghamSteve Harrington Eddie Munson Robin Buckley Chrissy Cunningham Nancy Wheeler Jonathan Byers Dustin Henderson Maxine ""Max"" Mayfield Wayne Munson Will Byers Joyce Byers Eleven | Jane Hopper Jim ""Chief"" Hopper Mike Wheeler Lucas Sinclair Billy HargroveFluff Single Parent Steve Harrington Teacher Steve Harrington Teacher Eddie Munson Teacher Robin Buckley Teacher Chrissy Cunningham Angst Divorce Found Family Steve Harrington Needs a Hug Bisexual Steve Harrington But he's lowkey just gay Gay Eddie Munson Lesbian Robin Buckley Lesbian Chrissy Cunningham They're In Love Your Honor Smut Top Eddie Munson Bottom Steve Harrington Touch-Starved Steve Harrington Alternate Universe - Modern Setting Babygirl Steve Harrington Not Beta Read Not Canon Compliant Past Steve Harrington/Nancy Wheeler DILF Steve Harrington Steve Harrington is a Sweetheart Dad Steven Harrington Kid Fic Alternate Universe - No Upside Down (Stranger Things)|"
46,108,44052507,20 Jan 2023, suffering with the hope to not suffer anymore by iamindecisive ,English,"9,595",2/2,1253,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Gareth Gareth & Eddie Munson Steve Harrington/Eddie Munson Will Byers & Mike WheelerGareth (Stranger Things) Will Byers Eddie Munson Steve Harrington Mike Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair Jeff (Stranger Things) Unnamed Freak (Stranger Things) like genuinely unnamedGreatWise Rarepair this ship does not have enough fics Gay Will Byers obviously Gareth & Eddie Munson Are Best Friends Pining confession: i know nothing about D&D Not Canon Compliant - Stranger Things 4 Vol. 2 or Max and Eddie are okay because i said so steddie was unplanned and happened anyway because they're in love in every universe Underage Smoking First Kiss i curse a lot but otherwise this is tame Getting Together|
47,108,44371615,20 Jan 2023, Daylight by 1hugeloser ,English,"1,824",2/?,31,"| Not Rated| No Archive Warnings Apply| F/M, M/M| Work in Progress|","|No Archive Warnings ApplyWill Byers/Mike WheelerMaxine ""Max"" Mayfield Lucas Sinclair Eleven | Jane Hopper Will Byers Mike Wheeler Dustin Henderson Chrissy Cunningham Robin BuckleyI Don't Even Know Alternate Universe - Modern Setting Will Byers Loves Mike Wheeler I Wrote This Instead of Sleeping|"
48,108,44410657,20 Jan 2023, The Girl Who Lived by reysbeskar ,English,"1,930",1/?,80,| Teen And Up Audiences| No Archive Warnings Apply| Multi| Work in Progress|,"|No Archive Warnings ApplyEleven | Jane Hopper/Mike Wheeler Eleven | Jane Hopper & Mike Wheeler Eleven | Jane Hopper & Maxine ""Max"" Mayfield Eleven | Jane Hopper & Jim ""Chief"" Hopper Joyce Byers & Eleven | Jane Hopper Eleven | Jane Hopper & Lucas Sinclair Eleven | Jane Hopper & Dustin Henderson Will Byers & Eleven | Jane Hopper Maxine ""Max"" Mayfield/Lucas Sinclair Jonathan Byers/Nancy Wheeler Steve Harrington/Nancy Wheeler Robin Buckley/Vickie Steve Harrington/Eddie Munson Argyle & Jonathan Byers Eleven | Jane Hopper & VecnaEleven | Jane Hopper Mike Wheeler Maxine ""Max"" Mayfield Lucas Sinclair Will Byers Dustin Henderson Suzie Bingham Erica Sinclair Nancy Wheeler Jonathan Byers Steve Harrington Eddie Munson Robin Buckley Vickie (Stranger Things) Billy Hargrove Argyle (Stranger Things) Jim ""Chief"" Hopper Joyce Byers Vecna (Stranger Things) Terry Ives Becky Ives Original Characters Martin Brenner Sam Owens (Stranger Things)Alternate Universe - Hogwarts BAMF Eleven | Jane Hopper Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Gryffindor Eleven | Jane Hopper Eleven | Jane Hopper is Harry Potter basically a stranger things Hogwarts au i don't know how to tag this one Autistic Eleven | Jane Hopper No Romance the kids are all eleven years old after all but there are hints for the future|"
49,108,43802532,20 Jan 2023, End of Beginning by greyedges ,English,"22,030",4/12,1064,| General Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleyMinor Robin Buckley/Chrissy Cunningham POV Steve Harrington Steve's bi realization Gay Eddie Munson as canon compliant as you can get when eddie and chrissy live Angst brief dysfunctional family dynamics Casual drinking casual smoking the party make an appearance but only for like two chapters Eddie's band and Robin's family are all OCs Angst with a Happy Ending|
50,108,41309739,20 Jan 2023, Critical Hit by 100clovers ,English,"2,053",2/?,207,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Lucas Sinclair Dustin Henderson & Mike Wheeler Will Byers & Eleven | Jane Hopper Maxine ""Max"" Mayfield/Lucas SinclairWill Byers Mike Wheeler Lucas Sinclair Dustin Henderson Eleven | Jane Hopper Joyce Byers Karen Wheeler Ted Wheeler (Stranger Things) Maxine ""Max"" MayfieldAlternate Universe - Modern Setting Blue - Freeform yellow - Freeform Enemies to Lovers Strangers to Lovers Hawkins High School (Stranger Things) Mike Wheeler is a Little Shit Will Byers Is Not Okay Alternate Universe - No Upside Down (Stranger Things) Gay Panic Gay Will Byers Bisexual Mike Wheeler Guitarist Mike Wheeler Will Byers is a Nerd POV Alternating|"
51,108,44094507,20 Jan 2023, you can let it all go by beautiful_unusual ,English,"44,914",8/?,546,| Mature| Graphic Depictions Of Violence| M/M| Work in Progress|,"|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Eddie Munson & Wayne Munson Steve Harrington & Wayne Munson Robin Buckley & Steve Harrington Steve Harrington & Maxine ""Max"" MayfieldSteve Harrington Eddie Munson Wayne Munson Dustin Henderson Steve Harrington's Parents Eddie Munson's ParentsPeriod-Typical Homophobia Friends to Lovers Established Relationship Eddie Munson Has ADHD Steve Harrington Has Head Trauma Explicit Language Slice of Life Post-Canon Domestic Fluff Internalized Homophobia Pansexual Eddie Munson Protective Wayne Munson Bisexual Steve Harrington Hand Jobs Dirty Talk First Time Blow Jobs Virgin Eddie Munson Eddie Munson's Rings|"
52,108,44409403,20 Jan 2023, Hope and Despair by Dream_fever ,English,"1,320",1/?,131,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler Jonathan Byers/Nancy Wheeler Steve Harrington/Nancy Wheeler Will Byers & Mike Wheeler Will Byers & Eleven | Jane Hopper Will Byers & VecnaWill Byers Mike Wheeler Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Joyce Byers Jim ""Chief"" Hopper Jonathan Byers Steve Harrington Nancy Wheeler Maxine ""Max"" Mayfield Henry Creel | One | Vecna Robin Buckley Erica SinclairCanon Compliant Post-Canon Gay Will Byers Will Byers-centric|"
53,108,40816194,20 Jan 2023, As the World Fades Away by Nikocat ,English,"9,313",2/?,1080,"| Teen And Up Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M, M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyWill Byers/Mike Wheeler Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Maxine ""Max"" Mayfield/Lucas SinclairWill Byers Mike Wheeler Eleven | Jane Hopper Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Nancy Wheeler Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Steve Harrington Robin Buckley Karen Wheeler Henry Creel | One | Vecna Lonnie ByersAlternate Universe - Canon Divergence Post-Canon Possession Vecna Possessing Will Byers Post-Traumatic Stress Disorder - PTSD Internalized Homophobia Period-Typical Homophobia Implied/Referenced Child Abuse Post-Apocalypse Alternate Universe - Post-Apocalypse Emotional/Psychological Abuse Psychological Torture Survival Horror Aged-Up Character(s) Evil Will Byers POV Multiple Angst Hurt/Comfort Angst and Hurt/Comfort Friends to Lovers Blood and Injury Major Character Injury Step-Siblings Will Byers & Eleven | Jane Hopper Blood and Gore Disabled Maxine ""Max"" Mayfield Disabled Character Suicidal Thoughts|"
54,108,43907140,20 Jan 2023, Don't fall asleep yet by Marceline15 ,English,"1,232",1/1,338,| General Audiences| Choose Not To Use Archive Warnings| F/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Maxine ""Max"" MayfieldBilly Hargrove Maxine ""Max"" MayfieldEstablished Relationship Step-Sibling Incest Protective Billy Hargrove Soft Billy Hargrove Billy Hargrove in Love Billy Hargrove & Maxine ""Max"" Mayfield Bonding Secret Relationship Billy Hargrove Lives Stranger Things 4|"
55,108,41683020,20 Jan 2023, House of Pain by mynameis152 ,English,"44,811",11/?,10250,"| Mature| No Archive Warnings Apply| F/F, M/M| Work in Progress|",|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Chrissy Cunningham Wayne Munson Robin Buckley Nancy Wheeler Dustin Henderson Original CharactersAlternate Universe - Canon Divergence Alternate Universe - Pre-Canon Group Homes Alternate Universe - Foster Family Anxiety Disorder Steve Harrington Has ADHD Steve Has Issues Implied/Referenced Child Abuse Child Neglect Eating Disorder Not Otherwise Specified Hurt/Comfort Heavy Angst Steve Harrington Has a Crush on Eddie Munson Alternate Universe - Roommates/Housemates Angst with a Happy Ending Fluff Summer Romance Other Additional Tags to Be Added Enemies to Friends to Lovers I use enemies loosely because they don't try to murder each other Steve Harrington Has Bad Parents Autistic Eddie Munson Emotional Hurt/Comfort Underage Smoking Period-Typical Homophobia Homophobic Language|
56,108,44409817,20 Jan 2023, Nancy Wheeler NSFW headcanons by eddiemunsonownsme ,English,407,3/?,571,| Mature| No Archive Warnings Apply| Other| Work in Progress|,|No Archive Warnings ApplyNancy Wheeler/ReaderNancy Wheelernancy wheeler headcanons nancy wheeler - Freeform stranger things headcanons Kinks NSFW headcanons minors not allowed|
57,108,44249434,20 Jan 2023," The More I Get Of You, The Stranger It Feels by viharker ",English,"40,933",10/?,4258,"| Explicit| Graphic Depictions Of Violence| F/M, Multi| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Maxine ""Max"" Mayfield Chrissy Cunningham/Eddie MunsonMaxine ""Max"" Mayfield Steve Harrington Chrissy Cunningham Eddie MunsonMinor Chrissy Cunningham/Eddie Munson Don't Like Don't Read Non-Canon Relationship No Vecna (Stranger Things) Alternate Universe - Canon Divergence HEA harringfield Substance Abuse Grieving Familial Abuse Suicidal Thoughts Anxiety Depression 1990s Minor Character Death Canonical Character Death Sexual Harassment Suicide Attempt PTSD survivor's guilt platonic steddie Medium Burn Smut|"
58,108,41383143,20 Jan 2023, And I danced myself to death by AmeliaDarkholme ,English,"54,114",6/15,1515,"| Mature| No Archive Warnings Apply| F/M, F/F, M/M| Work in Progress|","|No Archive Warnings ApplyChloe Decker/Lucifer Morningstar Chrissy Cunningham/Eddie Munson Michael/Candy Morningstar Maxine ""Max"" Mayfield/Lucas Sinclair Eve/Mazikeen (Lucifer TV) Steve Harrington/Nancy Wheeler Will Byers/Mike WheelerLucifer Morningstar (Lucifer TV) Eddie Munson Chloe Decker Chrissy Cunningham Trixie Espinoza Dustin Henderson Dan Espinoza Wayne Munson (mentioned) John Decker (Mentioned) Original Charlotte Richards (mentioned) Michael (Lucifer TV) Ella Lopez Candy Morningstar Amenadiel (Lucifer TV) Mazikeen (Lucifer TV) Linda Martin (Lucifer TV) Eleven | Jane Hopper Mike Wheeler Lucas Sinclair Maxine ""Max"" Mayfield Will Byers Father Kinley (Lucifer TV) Eve (Lucifer TV) Robin Buckley Steve Harrington Nancy Wheeler Original CharactersAlternate Universe - Canon Divergence Post-Episode: s03e24 A Devil of My Word Immortality Resurrection Reincarnation Powerful Lucifer Morningstar (Lucifer TV) BAMF Chloe Decker BAMF Eddie Munson BAMF Chrissy Cunningham BAMF Trixie Espinoza|"
