,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
141,133,44325658,16 Jan 2023, Pride and Prejudice and Peanut Butter Sundaes by starryeyedstories ,English,"6,771",1/1,441,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Reader Steve Harrington & Reader Steve Harrington/YouSteve Harrington Robin Buckley Steve Harrington's FatherInspired by Pride and Prejudice Enemies to Lovers Miscommunication Additional Warnings In Author's Note|
142,133,44131236,16 Jan 2023, the dream weaver train by bananathehannuh ,English,"1,709",2/?,616,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsMaxine ""Max"" Mayfield/Lucas Sinclair Billy Hargrove & Maxine ""Max"" Mayfield Billy Hargrove/Maxine ""Max"" Mayfield Eleven | Jane Hopper/Mike Wheeler probably a bunch more but idkMaxine ""Max"" Mayfield Susan Hargrove Billy Hargrove Lucas Sinclair Dustin Henderson Will Byers Eleven | Jane Hopper Mike Wheeler Neil Hargrove Nancy Wheeler Steve Harrington Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Erica Sinclair i don't know if i got everyone or not but let's just say pretty much everyoneBilly Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Maxine ""Max"" Mayfield Needs a Hug Billy Hargrove & Maxine ""Max"" Mayfield Bonding Good Sibling Maxine ""Max"" Mayfield POV Maxine ""Max"" Mayfield Protective Maxine ""Max"" Mayfield Soft Billy Hargrove Billy Hargrove Needs a Hug Billy Hargrove is Bad at Feelings Billy Hargrove Redemption Billy Hargrove Lives Protective Billy Hargrove Billy Hargrove Tries to Be a Better Person Billy Hargrove Needs Love idk just read the fic first fanfic so bear with me|"
143,133,44326564,16 Jan 2023," Mike Wheeler, por favor, deja de tratar de salir con los Byers by perce_bywinchester ",Español,"1,269",1/1,27,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsJonathan Byers/Mike Wheeler Minor or Background Relationship(s)Mike Wheeler Jonathan Byers Nancy Wheeler Will Byers Eleven | Jane Hopper Argyle (Stranger Things)One-Sided Attraction POV Mike Wheeler Gay Mike Wheeler No Dialogue|
144,133,44327974,16 Jan 2023," You Stayed, and I Went. But We Always Come Home by MrHalloween2 ",English,"59,195",21/?,11498,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceWill Byers/Mike Wheeler Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Maxine ""Max"" Mayfield/Lucas Sinclair Will Byers & Mike Wheeler Mike Wheeler & Nancy Wheeler Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Joyce Byers & Will Byers Joyce Byers & Jim ""Chief"" Hopper Joyce Byers & Eleven | Jane Hopper Jim ""Chief"" Hopper & Mike Wheeler Eddie Kaspbrak/Richie TozierMike Wheeler Will Byers The Party (Stranger Things) Nancy Wheeler Argyle (Stranger Things) Johnathan Byers Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Steve Harrington Richie Tozier Richie Tozier's Parents OC Characters - Character Joyce Byers Jim ""Chief"" Hopper Ted Wheeler (Stranger Things) Karen WheelerAlternate Universe Alternate Universe - Canon Divergence adopted Mike Wheeler Bisexual Mike Wheeler Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Angst Fluff and Angst Richie Tozier and Mike Wheeler Are Twins Separated at Birth I'm Bad At Tagging wheeler family drama mike gets shot not badly Mike Wheeler Angst Mike Wheeler-centric The Party as Family (Stranger Things) Past Eleven | Jane Hopper/Mike Wheeler theres no bashing of eleven in my fanfics and never wil be Sibling Bonding Family Feels Dysfunctional Family Underage Drinking|"
145,133,41527215,17 Jan 2023, Ships in Bottles by ManicVentures ,English,"2,069",10/?,678,| Explicit| Choose Not To Use Archive Warnings| Multi| Work in Progress|,|Creator Chose Not To Use Archive WarningsCinder Fall/Salem Eleven | Jane Hopper/Vecna | Henry Creel | One River Song/Rose Tyler Ruby Rose/Yang Xiao Long The Doctor/River Song Cinder Fall/Ruby RoseCinder Fall Salem (RWBY) Eleven | Jane Hopper Henry Creel | One | Vecna Peter Ballard River Song Rose Tyler Ruby Rose (RWBY) Yang Xiao Long Thirteenth Doctor Rhaenyra Targaryen Solanum (Outer Wilds) The Prisoner (Outer Wilds) Neopolitan (RWBY)My First Fanfic how the fuck do you tag? Dom/sub Drabble Ficlet One Shot Other Additional Tags to Be Added Emotional Manipulation Not Beta Read Also some fluff stuff! probably.. Shameless Smut Smut Incest Angst Horror Existentialism Campfires|
146,133,34710064,16 Jan 2023, [podfic] come on pretty baby (kiss me deadly) by reena_jenkins  for exmanhater ,English,86,1/1,159,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonPodfic Chrissy Cunningham Lives Getting Together First Kiss chrissy has faced god and walked backwards into hell so telling eddie how she feels should be easy right well it WOULD BE if he weren't dense as a brick Alternate Universe - Canon Divergence Audio Format: MP3 Audio Format: Streaming Audio Format: M4B #ITPE 2022|
147,133,42002232,16 Jan 2023, The Souls Of Lavender Lake by Enjyw ,English,"6,847",9/?,159,"| Teen And Up Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| Gen| Work in Progress|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyBarbara ""Barb"" Holland & Original Characters No Romantic Relationship(s)Barbara ""Barb"" Holland Original Characters Other Character Tags to Be Added Steve HarringtonPost-Season/Series 01 Alternate Universe - Canon Divergence Barbara ""Barb"" Holland Lives (Kinda) Read by the Author Main Character is Aware of Reader Steve Harrington Is a Mess|"
148,133,44301382,16 Jan 2023, The Many Situations by CrypticSeeking ,English,"3,137",2/?,238,| Not Rated| Choose Not To Use Archive Warnings| F/F| Work in Progress|,|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy WheelerRobin Buckley Nancy WheelerViolence Angst Slurs Fluff Mutual Pining Robin Buckley Loves Nancy Wheeler Pining Badass Bullying|
149,133,44323402,16 Jan 2023, you hold my eyes in yours and open up the world by sepulchralsmile ,English,"2,096",1/1,812,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyBilly Hargrove/Steve HarringtonBilly Hargrove Steve HarringtonImplied/Referenced Child Abuse Hurt/Comfort Alternate Universe - Canon Divergence Billy Hargrove is Soft for Steve Harrington Billy Hargrove Loves Steve Harrington Steve Harrington Loves Billy Hargrove Established Relationship Fluff seriously this is so fluffy and sweet it might make you sick|
150,133,43903441,16 Jan 2023, Хаотическое добро / Chaotic good by Dian_an_cas ,Русский,"32,698",5/?,48,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Dustin Henderson Sam Owens (Stranger Things) Steve Harrington Robin BuckleyOriginal Character(s) Hospitals Character Study Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Angst and Hurt/Comfort Fix-It Post-Traumatic Stress Disorder - PTSD Eddie Munson Needs a Hug|
151,133,44144602,16 Jan 2023, How Egoistic from Will by rosstrytobe ,English,"2,017",1/1,505,"| General Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M, M/M| Complete Work|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike WheelerWill Byers Mike Wheeler Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Vecna (Stranger Things) Karen WheelerGay Will Byers Fake Marriage Angst with a Happy Ending Angst Vecna Possessing Will Byers or not? Plot Twists Gay Mike Wheeler Mike Wheeler Has Issues Jealous Will Byers Will Byers Loves Mike Wheeler Friends to Lovers Age Difference or it is Henry Creel | One | Vecna Being Homophobic Mike Wheeler Loves Will Byers First Kiss True Love's Kiss|"
152,133,44161759,16 Jan 2023, [Podfic] Invocation by rufusbear (clarkoholic) ,English,42,1/1,779,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonPlot What Plot/Porn Without Plot Steve POV Bottom Eddie Munson Top Steve Harrington Recreational Drug Use Anal Fingering Anal Sex Porn with Feelings Podfic Podfic Length: 20-30 Minutes|
153,133,42536292,16 Jan 2023, Stranger Things One Shot Requests by 3gab ,English,"3,654",4/?,75,| Not Rated| Choose Not To Use Archive Warnings| Gen| Work in Progress|,|Creator Chose Not To Use Archive WarningsHenry Creel | One | Vecna/Eleven | Jane Hopper/Two Robin Buckley & Steve Harrington Robin Buckley/Nancy WheelerEleven | Jane Hopper Henry Creel | One | Vecna Robin Buckley Steve Harrington Nancy Wheeler Will ByersFluff and Angst Angst Fluff Angst with a Happy Ending Lesbian Character Lesbian Robin Buckley Protective Eleven | Jane Hopper Eleven | Jane Hopper Needs a Hug Robin Buckley & Steve Harrington Are Best Friends Autistic Robin Buckley Robin Buckley Needs a Hug|
154,133,44325733,16 Jan 2023, Монстры-чудовища by Pchelka_Kim ,Русский,"2,725",1/1,11,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve HarringtonEstablished Relationship Alternate Universe Fix-It Emotional Hurt/Comfort Romance Humor Fluff Xenophilia Dialogue|
155,133,43462893,16 Jan 2023, Loving You by HiyoriTomioka ,English,842,1/1,174,| Not Rated| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsEddie Munson & Wayne MunsonEddie Munson Wayne MunsonComing Out Hurt Eddie Munson Gay Eddie Munson Awesome Wayne Munson Protective Wayne Munson Good Uncle Wayne Munson Good Parent Wayne Munson Eddie Munson Needs a Hug Hurt/Comfort Emotional Hurt/Comfort Comfort Fluff|
156,133,41058033,16 Jan 2023, here be dragons by pukner  for ProudWillow ,English,"12,439",2/?,7735,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Eddie Munson & Mike Wheeler Eleven | Jane Hopper & Mike Wheeler Tommy Hagan & Steve Harrington Gareth & Eddie Munson Will Byers & Mike Wheeler Eddie Munson & Wayne MunsonEddie Munson Steve Harrington Mike Wheeler Eleven | Jane Hopper Wayne Munson Gareth (Stranger Things) Tommy Hagan Robin Buckley The Party (Stranger Things)Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Crush on Eddie Munson Bisexual Steve Harrington Gay Eddie Munson Background Relationships Mutual Pining Misunderstandings Protective Robin Buckley Mike Wheeler is a Sweetheart Eddie Munson Needs a Hug Eleven | Jane Hopper is a Sweetheart Internalized Homophobia Eddie Munson Has a Gay Crisis background byler and mileven Genderqueer Steve Harrington Wayne Munson is a Sweetheart Wayne Munson is Dad of the Year Steve Harrington is an actual cryptid to most people|
157,133,44328181,16 Jan 2023, [Podfic] Sugarplum Diaries by RattleandHum (ThirdEye1234)  for schittposting ,English,6,1/1,487,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Robin BuckleyFluff Christmas Alternate Universe - No Upside Down (Stranger Things) Alternate Universe - Different First Meeting Minor Robin Buckley/Chrissy Cunningham POV Steve Harrington Flirting Steve Harrington Has a Crush on Eddie Munson eddie munson is a flirt Starcourt Mall (Stranger Things) Bisexual Steve Harrington First Kiss Mistletoe Podfic Podfic Length: 20-30 Minutes Audio Format: MP3 Audio Format: Streaming Embedded Audio|
158,133,44324983,16 Jan 2023, Guidance Counseling by mrstater ,English,"96,043",15/?,7128,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonWayne Munson Laura Cunningham Nancy Wheeler Steve Harrington Robin Buckley Dustin Henderson Lucas Sinclair Mike Wheeler Karen Wheeler Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things) Eddie Munson Chrissy Cunningham Ms. Kelly (Stranger Things) Will Byers Jonathan Byers Jason Carver Original Male Character(s)Alternate Universe - Everyone Lives/Nobody Dies High School Graduation superfluous Tolkien references Implied/Referenced Drug Use Eating Disorders 86 baby Established Relationship Domesticity Sharing a Bed Underage Drinking|
159,133,44326141,16 Jan 2023, I'll Show You Mine If You Show Me Yours by hardboiledleggs ,English,"2,905",2/?,647,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Robin BuckleyTattoo Artist Eddie Munson Bisexual Steve Harrington Gay Eddie Munson Scars Hurt/Comfort Fluff Robin Buckley & Steve Harrington Are Best Friends Steve Harrington Needs a Hug Steve Harrington's Father Being an Asshole Alternate Universe - Everyone Lives/Nobody Dies Alternate Universe - No Upside Down (Stranger Things) Period-Typical Homophobia Homophobic Language|
160,134,42638337,16 Jan 2023, on your knees before babylon by Anonymous    ,English,"5,768",1/1,2008,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin HendersonRock Star Eddie Munson Famous Eddie Munson Alternate Universe - Canon Divergence Post S4 Concerts Identity Porn Hand Jobs Oral Sex Blindfolds Praise Kink Stranger Sex Dom Eddie Munson Sub Steve Harrington Spit Kink But just a little Dirty Talk Bisexual Steve Harrington Gay Eddie Munson Steve Harrington & Dustin Henderson Friendship Steve Harrington-centric Steve Harrington Being Called ""Princess"" Fluff Unsafe Sex Face-Fucking|"
161,134,44335240,16 Jan 2023," Baby, I’m hot, sticky sweet by soyinuar ",English,"1,843",1/?,459,"| Explicit| Choose Not To Use Archive Warnings| M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Nancy Wheeler Robin Buckley Mike Wheeler Will Byers Maxine ""Max"" Mayfield Eleven | Jane Hopper Lucas Sinclair Jonathan Byers Argyle (Stranger Things)Camping Smut Public Sex Fluff Established Relationship Bottom Eddie Munson Top Steve Harrington Dirty Talk|"
162,134,40629528,16 Jan 2023, fairytale by starmango ,English,"3,810",3/?,391,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplyWill Byers/Mike Wheeler Eleven | Jane Hopper & Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield/Lucas SinclairMaxine ""Max"" Mayfield Mike Wheeler Will Byers Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Joyce Byers Jim ""Chief"" Hopper Karen WheelerGay Inspired by Stranger Things (TV 2016) Gay Will Byers Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Gay Mike Wheeler Protective Mike Wheeler Will Byers Deserves Love fairytale Knight Mike Wheeler Prince Will Byers kingdom - Freeform Love castle - Freeform Knight x Prince Princess Eleven maid max mayfield lucas is a knight dustin is a knight Mike Wheeler Being an Idiot POV Mike Wheeler Step-Siblings Will Byers & Eleven | Jane Hopper Alternate Universe - Stranger Things Fusion Alternate Universe - No Supernatural (Stranger Things)|"
163,134,40772889,16 Jan 2023, (something happens and I'm) head over heels by GibbousLunation ,English,"94,314",11/11,50752,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & The Party Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Dustin Henderson Robin Buckley Maxine ""Max"" Mayfield The Party (Stranger Things)Hurt/Comfort Steve Harrington Needs a Hug Bisexual Steve Harrington Protective Eddie Munson Friends to Lovers Post-Season/Series 04 Alternate Universe - Canon Divergence Everybody Lives Fix-It Families of Choice Slow Romance Steve Harrington-centric Hurt Steve Harrington Light Angst everybody does love steve thanks murray Head Injury art included Self-Esteem Issues|"
164,134,42327576,16 Jan 2023, Fighting for Hope by angeltrumpets ,English,"3,485",1/1,152,"| Teen And Up Audiences| Major Character Death| F/M, Gen| Complete Work|","|Major Character DeathMaxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper & Lucas Sinclair Eleven | Jane Hopper & Maxine ""Max"" MayfieldLucas Sinclair Maxine ""Max"" Mayfield Eleven | Jane Hopper Mike Wheeler Will ByersStranger Things 4 Post-Stranger Things 4 Vol. 2 More accurately during Stranger Things 4 Vol. 2 Stranger Things 4 Vol.2 Ep.9 Stranger Things Spoilers Canon Compliant Filling in scenes Angst Hopeful Ending Comatose Maxine ""Max"" Mayfield Hospitals Episode: s04e09 The Piggyback (Stranger Things) Grief/Mourning Crying Stranger Things 5 Speculation The hopeful ending is my personal theory The major character death archive warning refers to Max even though she's not really dead Gap Filler Missing Scene|"
165,134,40760487,16 Jan 2023, Dispatched By Fate by vamphigherqueen ,English,"1,050",1/1,590,| Mature| Graphic Depictions Of Violence| M/M| Complete Work|,|Graphic Depictions Of ViolenceBilly Hargrove/Steve HarringtonBilly Hargrove Steve HarringtonEnemies to Friends 911 operator - Freeform Domestic Violence Abuse Blood and Injury Confessions Alternate Universe - Canon Divergence|
166,134,44097834,16 Jan 2023, The Freak by Maya_hawkesgf ,English,"17,669",9/?,4614,"| General Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/F, M/M| Work in Progress|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Eddie Munson & Wayne Munson Robin Buckley & Eddie Munson Dustin Henderson & Eddie Munson Robin Buckley/Nancy Wheeler Robin Buckley & Nancy WheelerEddie Munson Wayne Munson Steve Harrington Dustin Henderson Maxine ""Max"" Mayfield Lucas Sinclair Robin Buckley Nancy Wheeler Erica Sinclair Eleven | Jane Hopper Mike Wheeler Argyle (Stranger Things) Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Gareth (Stranger Things) Jeff (Stranger Things) unnamned freak but i named him kevinHurt Eddie Munson Hurt/Comfort Angst with a Happy Ending Angst and Hurt/Comfort Canon-Typical Violence Eddie Munson Needs a Hug Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Bisexual Awakening Steve Harrington Has a Crush on Eddie Munson Steve Harrington Has a Sexuality Crisis Protective Wayne Munson Good Uncle Wayne Munson Robin Buckley & Eddie Munson Friendship Steve Harrington & Dustin Henderson Friendship Dustin Henderson Needs a Hug Gay Eddie Munson Bisexual Steve Harrington Lesbian Robin Buckley Soft Eddie Munson Minor Robin Buckley/Nancy Wheeler Minor Argyle/Jonathan Byers|"
167,134,44322604,16 Jan 2023, The Work Incident by thund3r_st0rms ,English,"2,793",2/?,185,"| Mature| No Archive Warnings Apply| F/F, M/M| Work in Progress|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Nancy Wheeler Jonathan Byers Argyle (Stranger Things)Rough Sex Rough Kissing Modern AU|
168,134,44324020,16 Jan 2023, The New Kid <Byler3 by Fruityfellow ,English,"50,305",36/40,85,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsWill Byers & Mike Wheeler Will Byers/Mike WheelerMike Wheeler Will Byers Dustin Henderson Lucas Sinclair Eleven | Jane Hopper Maxine ""Max"" Mayfield Joyce ByersByler Week 2022 (Stranger Things) Mike Wheeler Loves Will Byers Alternate Universe - Stranger Things Fusion|"
169,134,44258233,16 Jan 2023, Forest Hills Trailer Park by EdiegBabs ,English,"2,753",1/?,159,| Mature| Choose Not To Use Archive Warnings| Multi| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas Sinclair Will Byers/Mike Wheeler Dustin Henderson/Lucas Sinclair Argyle/Jonathan ByersDustin Henderson Lucas Sinclair Steve Harrington Robin Buckley Nancy Wheeler Maxine ""Max"" Mayfield Eddie Munson Wayne Munson Eleven | Jane Hopper Mike Wheeler Will Byers Jonathan Byers Argyle (Stranger Things) Unnamed Freak (Stranger Things) Jeff (Stranger Things) Original Characters Original Child Character(s) Joyce Byers Jim ""Chief"" Hopper Murray BaumanAlternate Universe - 2000s Alternate Universe - Trailer Park Alternate Universe - Canon Divergence Teen Pregnancy Found Family Steve Harrington is a Sweetheart Bisexual Steve Harrington Top Steve Harrington Soft Steve Harrington Eddie Munson is a Sweetheart Eddie Munson Needs a Hug Gay Eddie Munson Mechanic Eddie Munson Power Bottom Eddie Munson Lesbian Robin Buckley Autistic Robin Buckley Autistic Eddie Munson Robin Buckley & Steve Harrington Are Best Friends Awesome Robin Buckley Service Top Robin Buckley Bisexual Nancy Wheeler Nancy Wheeler is a Mess Needy Bottom Nancy Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Friendship Disabled Maxine ""Max"" Mayfield Bisexual Maxine ""Max"" Mayfield Polyamorous Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas Sinclair Bisexual Mike Wheeler Emo Mike Wheeler Gay Will Byers Step-Siblings Will Byers & Eleven | Jane Hopper Will Byers Gets a Break Bisexual Jonathan Byers Trans Eddie Munson Top Jonathan Byers Bottom Argyle (Stranger Things) Good Friend Argyle (Stranger Things) Gay Argyle (Stranger Things) Argyle is a Sweetheart (Stranger Things) Gareth & Eddie Munson Are Best Friends Protective Gareth (Stranger Things) Soft Gareth (Stranger Things) unnamed freak is named Simon Jewish Byers Family (Stranger Things) Jewish Wheeler Family (Stranger Things) Catholic Steve Harrington Catholic Eddie Munson Catholic Wayne Munson|"
170,134,44314186,16 Jan 2023, Heart of Cold Blood by Elixstar ,English,"1,529",2/?,199,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceEleven | Jane Hopper/Maxine ""Max"" Mayfield Will Byers/Mike Wheeler Joyce Byers/Jim ""Chief"" Hopper Robin Buckley/Vickie Jonathan Byers/Nancy Wheeler Will Byers & Eleven | Jane Hopper Jonathan Byers & Will Byers Joyce Byers & Eleven | Jane Hopper Eleven | Jane Hopper & Jim ""Chief"" Hopper Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike WheelerEleven | Jane Hopper Maxine ""Max"" Mayfield Mike Wheeler Will Byers Dustin Henderson Lucas Sinclair Erica Sinclair Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Byers Family (Stranger Things) Wheeler Family (Stranger Things) Nancy Wheeler Ted Wheeler (Stranger Things) Karen Wheeler Robin Buckley Vickie (Stranger Things)Suicidal Thoughts Suicide Attempt Suicide Implied/Referenced Suicide Sad Eleven | Jane Hopper Eleven | Jane Hopper Needs a Hug Step-Siblings Will Byers & Eleven | Jane Hopper Siblings Will Byers & Eleven | Jane Hopper Byers Family Feels (Stranger Things) Good Parent Jim ""Chief"" Hopper Good Parent Joyce Byers Future Tense Protective Maxine ""Max"" Mayfield Lesbian Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield Needs a Hug Pansexual Eleven | Jane Hopper I'm Bad At Tagging My First AO3 Post Heavy Angst Major Character Injury Angst with a Happy Ending Angst and Hurt/Comfort Angst and Tragedy Tragedy Fluff and Angst|"
171,134,44025678,16 Jan 2023, Let Your Freak Flags Fly by BluebellWinter ,English,"14,374",5/?,316,| Mature| No Archive Warnings Apply| Multi| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Eleven | Jane Hopper & Eddie MunsonUnnamed Freak (Stranger Things) Eleven | Jane Hopper Nancy Wheeler Steve Harrington Will Byers Wayne Munson Jonathon Byers Joyce Byers Jim ""Chief"" Hopper Eddie Munson Jeff (Stranger Things) Gareth (Stranger Things)Pennywise (IT) Exists Mentioned Pennywise (IT) The Overlook Hotel From the Shining Exists Christine the Car is mentioned Corroded Coffin Eddie and El Friendship Slow Burn Eddie was involved in Season 1 Eventual Romance Someone else finds El instead Rated M for Swearing Eddie Has an Ability Along with the rest of the Corroded Coffin Gang Barbara ""Barb"" Holland Lives|"
172,134,42556626,16 Jan 2023, Soda Burn by 3MinsOver ,English,"80,281",7/7,27128,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Original Characters Jonathan Byers Jim ""Chief"" Hoppersteddie Modern AU no upside down No Kids - Freeform bartenders! Enemies to Lovers Slow Burn Eventual Smut everyone's obsessed with eddie and steve doesn't get it steve harrington has processing issues Steve and Robin are roommates Top!Steve Harrington Bottom!Eddie Munson Bisexual Steve Harrington historical death of a parent steve has not grieved properly and neither has his dad tw: attempted sexual assault cw: steve harrington's parents were not that great Enemies to Friends to Lovers Size Kink spit kink oBVIOUSLY WHEN IS THERE NOT Belly Bulge idk what else to tell ya Steve Harrington Has a Big Dick Masturbation i think steve has both mommy AND daddy issues? Guaranteed happy ending I promise!! jim hopper is not homophobic he just thinks eddie is annoying kind of soft dom steve? FaceFucking Oral Sex robin buckley the woman that you are Steve Harrington’s dad is an abusive asshole obviously angst heartbreak but only temporary enemies to lovers to enemies again to lovers forever Pan Eddie Munson|"
173,134,44323156,16 Jan 2023, Highway to Hellfire by BBOctavia ,English,"9,711",7/?,46,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/M, Multi| Work in Progress|","|Graphic Depictions Of ViolenceEddie Munson/Original Female Character(s) Steve Harrington/Original Female Character(s) Steve Harrington/Eddie MunsonEddie Munson Steve Harrington Rebecca ""Bex"" Munson Wren Henderson Dustin Henderson Angela (Stranger Things) Jason Carver Vecna (Stranger Things)Alternate Universe - Road Trip Demon Summoning Winnebago Alternate Universe 1990s|"
174,134,42328020,16 Jan 2023, Those Eyes by ClaraNotCarla ,English,"31,719",14/30,921,"| Mature| Graphic Depictions Of Violence, Major Character Death| F/F, F/M, M/M, Multi| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathEddie Munson/Original Female Character(s) Eddie Munson/You Steve Harrington & The Party Eddie Munson & The Party Robin Buckley & Steve Harrington Eddie Munson & Wayne Munson Chrissy Cunningham & Eddie Munson Jason Carver/Chrissy Cunningham Will Byers/Original Male Character(s)Eddie Munson Maxine ""Max"" Mayfield Dustin Henderson Mike Wheeler Will Byers Lucas Sinclair Erica Sinclair Gareth (Stranger Things) Jeff (Stranger Things) Jason Carver Chrissy Cunningham Wayne Munson Nancy Wheeler Jonathan Byers Argyle (Stranger Things) Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Billy Hargrove Henry Creel | One | Vecna Susan Hargrove Hawkins High Basketball Team (Stranger Things)Vampires Alternate Universe Bi-Curiosity Eddie Munson Lives Billy Hargrove Lives Bisexual Eddie Munson Bisexual Female Character Gay Will Byers Dustin Henderson & Eddie Munson Have a Sibling Relationship Maxine ""Max"" Mayfield & Eddie Munson Have a Sibling Relationship Implied/Referenced Child Abuse Past Child Abuse Implied/Referenced Character Death Drama & Romance High School Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Mind Control Mind Control Aftermath & Recovery Fire Powers Post-Season/Series 04 Cousins Steve Harrington Has Bad Parents Hawkins (Stranger Things) Hawkins National Laboratory (Stranger Things)|"
